ensembl_gene_id	external_gene_name	length	logFC	logCPM	F	PValue	FDR	class	entrezgene_id
ENSG00000130701	RBBP8NL	17302	-2.14941951170586	1.62034707721824	81.4860557401331	1.18167690493376e-14	9.24016825391216e-14	-	140893
ENSG00000130762	ARHGEF16	26448	-1.89923252047911	4.66431290173959	287.813437571588	2.02664728946869e-31	1.40154819950497e-28	-	27237
ENSG00000130768	SMPDL3B	24157	-2.10877634729325	5.55681687416161	87.3641299388825	2.32860792670684e-15	2.04881946284145e-14	-	27293
ENSG00000130821	SLC6A8	8662	-2.14818323794688	4.94976528251645	104.847048133443	2.47972387092063e-17	3.24050990206703e-16	-	6535
ENSG00000131050	BPIFA2	19644	-5.68074464382471	1.75833772440225	85.7490873102948	3.61949761905638e-15	3.09636290627737e-14	-	140683
ENSG00000131153	GINS2	13875	-3.15873713658748	2.92586982029516	197.88639780302	1.33981350659828e-25	1.00713198763381e-23	-	51659
ENSG00000131187	F12	14450	-2.79473738798336	1.51959646272234	138.31313965	1.12646979162867e-20	2.79019143660002e-19	-	2161
ENSG00000131668	BARX1	3728	-6.88832598958574	2.3502029416476	98.7989251223592	1.13999942233513e-16	1.30353505375345e-15	-	56033
ENSG00000131746	TNS4	25795	-4.2045339513555	4.4479775615708	83.9693432409677	5.91154998343891e-15	4.86226392310539e-14	-	84951
ENSG00000131747	TOP2A	29371	-4.26181373444089	6.23991775605326	283.33219004945	3.65743086410662e-31	2.10777740698465e-28	-	7153
ENSG00000131941	RHPN2	86296	-1.55260191711538	4.99436310928439	56.0927933026043	2.59542100391556e-11	1.21210788051583e-10	-	85415
ENSG00000132000	PODNL1	22205	-2.82983331660158	3.16573543115952	97.1079400441067	1.76107395511137e-16	1.93561396121554e-15	-	79883
ENSG00000132185	FCRLA	7380	-1.72533319710749	1.33993529169473	26.4765735392201	1.30346076045597e-06	3.26554602050766e-06	-	84824
ENSG00000132329	RAMP1	53213	-1.59155734150955	3.90021026907902	50.4936450890628	1.6837170084165e-10	7.09129923471691e-10	-	10267
ENSG00000132429	POPDC3	22114	-2.14618347855321	1.26632657173238	20.2741787782552	1.79264105840193e-05	3.88529162074852e-05	-	64208
ENSG00000132436	FIGNL1	98407	-1.58570210649824	3.52393786233491	171.186730868276	1.58216344061512e-23	7.25570921082088e-22	-	63979
ENSG00000132437	DDC	106969	-2.6400376115665	3.41654334314611	24.2381698014355	3.29800855393842e-06	7.86039011428747e-06	-	1644
ENSG00000132470	ITGB4	36490	-1.5254475141654	7.13281193571088	69.6461857397506	3.68771140555728e-13	2.28191991734717e-12	-	3691
ENSG00000132704	FCRL2	31399	-2.03044706585686	1.25490994423522	36.681486455177	2.36119152534611e-08	7.38470337946977e-08	-	79368
ENSG00000132746	ALDH3B2	19069	-3.46725702826358	3.432134227235	96.0047514542907	2.34359327634527e-16	2.51354740413979e-15	-	222
ENSG00000132749	TESMIN	44080	-2.9870114415679	1.69167946224167	88.2967924978749	1.80816965955986e-15	1.62735269360387e-14	-	9633
ENSG00000132821	VSTM2L	42239	-2.0694587178793	5.46225788351076	35.8675441113188	3.21191390272891e-08	9.87740652157241e-08	-	128434
ENSG00000132840	BHMT2	20302	-2.66853440718611	3.00081446728603	43.5791719142297	1.87813849335981e-09	6.81165018076312e-09	-	23743
ENSG00000132874	SLC14A2	470693	-3.68165097119187	1.45375981572092	43.0472486512067	2.27244101372506e-09	8.13757926393799e-09	-	8170
ENSG00000133048	CHI3L1	7773	-2.30116607061129	7.54508317773878	36.6993453934278	2.34535595025025e-08	7.34048859954318e-08	-	1116
ENSG00000133055	MYBPH	8015	-3.63974467535694	1.0186446344651	48.9267741564692	2.8783976324739e-10	1.17324165980895e-09	-	4608
ENSG00000133110	POSTN	36261	-1.59710722425543	7.45297713173004	40.9679386681453	4.82145896564931e-09	1.65033070792142e-08	-	10631
ENSG00000133216	EPHB2	210661	-2.75871906313227	4.91497651174204	130.198826964726	6.55657698746643e-20	1.44036416183364e-18	-	2048
ENSG00000133302	SLF1	120767	-1.65360813544421	3.57977321747096	47.3223985765707	5.01503446541171e-10	1.9719110955766e-09	-	84250
ENSG00000133316	WDR74	9467	-3.84802183690293	7.2597625800281	76.7991732263894	4.48528073030043e-14	3.21901280805995e-13	-	54663
ENSG00000133466	C1QTNF6	19219	-2.31208292769075	4.22171723332343	142.179439521002	4.97042433632856e-21	1.30005546672896e-19	-	114904
ENSG00000133477	FAM83F	48580	-2.74825296513915	2.90829301936033	43.8074773739165	1.73102557193128e-09	6.31519331359357e-09	-	113828
ENSG00000133636	NTS	8697	-4.32865050433264	4.828697672614	30.3657177667049	2.71338597034971e-07	7.3552414614889e-07	-	4922
ENSG00000133710	SPINK5	111699	-1.65336806948782	4.42500639189802	16.7244315042737	8.6596680968937e-05	0.000170714939255639	-	11005
ENSG00000133962	CATSPERB	200011	-1.6649547454517	2.20480905331202	43.1205561647969	2.21343608470947e-09	7.94108662970367e-09	-	79820
ENSG00000134013	LOXL2	128431	-1.85089763257211	5.35891015645362	53.8204611253477	5.49627874281493e-11	2.45924335363683e-10	-	4017
ENSG00000134028	ADAMDEC1	21728	-2.77216563885039	2.74204032985935	67.2603665793819	7.59842559715018e-13	4.49740431869666e-12	-	27299
ENSG00000134057	CCNB1	11110	-2.96535777674638	4.39066865292448	283.818330570443	3.42938828034474e-31	2.05653374921692e-28	-	891
ENSG00000134121	CHL1	212654	-2.01871509324559	4.95744728437982	45.7248327206409	8.77247866649465e-10	3.31876113052573e-09	-	10752
ENSG00000134258	VTCN1	67373	-2.94510201827395	2.74563116203321	38.0987667166203	1.38826713209213e-08	4.48110380146251e-08	-	79679
ENSG00000134285	FKBP11	4956	-1.67479990908281	4.9941511046775	119.451947588636	7.45854195729049e-19	1.32244807726451e-17	-	51303
ENSG00000134317	GRHL1	50584	-1.73911452343731	4.05803148831065	85.0670085379363	4.36570209501874e-15	3.67829549321535e-14	-	29841
ENSG00000134323	MYCN	6457	-4.07528427733921	1.76068609190665	68.1350911336426	5.82215209117502e-13	3.50606713703675e-12	-	4613
ENSG00000134339	SAA2	9445	-2.12799926810196	3.69312334017644	17.6979626049727	5.58868882842897e-05	0.000113287420746522	-	6289
ENSG00000134398	ERN2	22916	-2.57210138813814	3.25918307491563	37.9006270609818	1.49474304771401e-08	4.80882258130398e-08	-	10595
ENSG00000134460	IL2RA	51681	-1.66157330040626	2.68328544086824	56.0533735808823	2.62917073725686e-11	1.22753801988749e-10	-	3559
ENSG00000134690	CDCA8	17238	-3.22672351120319	3.40258727121808	255.317199536146	1.72742251957015e-29	4.26648684869263e-27	-	55143
ENSG00000134762	DSC3	53450	-1.94497641299463	2.63357942540628	10.9570917753235	0.0012909419007092	0.00217535034321261	-	1825
ENSG00000134827	TCN1	13689	-5.89962931554042	3.1934475008854	78.1527026474938	3.04022926918573e-14	2.2539675743976e-13	-	6947
ENSG00000134873	CLDN10	146155	-3.9347144085078	3.76289493739403	98.066041309308	1.37582507393395e-16	1.54458699371715e-15	-	9071
ENSG00000135052	GOLM1	74027	-2.68747009245375	7.41693772970995	268.354858954001	2.76955905488587e-30	1.06406458888715e-27	-	51280
ENSG00000135069	PSAT1	32968	-3.78940881425325	3.95987309295623	225.74145616363	1.42798839584596e-27	1.87034025574096e-25	-	29968
ENSG00000135097	MSI1	27834	-2.62758181266416	1.52533490177728	50.2500609411612	1.82938952740133e-10	7.66561210354863e-10	-	4440
ENSG00000135100	HNF1A	23969	-2.29859505010121	1.58178181168439	60.6002126883883	6.05465250820449e-12	3.12381042119807e-11	-	6927
ENSG00000135119	RNFT2	115453	-2.40627722519563	2.0287931882031	119.447927843221	7.46549438030057e-19	1.32244807726451e-17	-	84900
ENSG00000135127	BICDL1	105258	-2.31989456772978	4.06289275080755	94.0178011984613	3.93730868280395e-16	4.03032148117214e-15	-	92558
ENSG00000135245	HILPDA	2569	-2.05632723779581	4.56305335046672	59.6762550569941	8.13132160381762e-12	4.10699442618763e-11	-	29923
ENSG00000135318	NT5E	46207	-2.09115995108894	5.713721947882	64.7661537541771	1.63642441910702e-12	9.1323892130217e-12	-	4907
ENSG00000135451	TROAP	8495	-3.96347747486329	2.90742032753941	256.556343582527	1.44742328906452e-29	3.68800714562016e-27	-	10024
ENSG00000135454	B4GALNT1	9830	-2.62072514776872	2.47021963969609	70.0170495611897	3.29881703578894e-13	2.05451180589895e-12	-	2583
ENSG00000135476	ESPL1	25339	-3.34615948638679	3.10674483781736	194.274702719974	2.49005473142679e-25	1.77894860543958e-23	-	9700
ENSG00000135549	PKIB	254456	-2.25260908709826	3.4079880492376	56.7787780849771	2.07395408312604e-11	9.83989905136284e-11	-	5570
ENSG00000135744	AGT	54800	-4.27481045577125	5.32816118528079	64.8788503750803	1.58026872024505e-12	8.84183362599247e-12	-	183
ENSG00000135925	WNT10A	18729	-2.11927201377682	2.18961810495797	41.5121898463212	3.95529372206508e-09	1.36766146321567e-08	-	80326
ENSG00000136110	CNMD	36556	-6.61026556667332	3.99239936782205	52.6308688666178	8.17817741524489e-11	3.58046364477511e-10	-	11061
ENSG00000136231	IGF2BP3	160282	-3.86411803976225	3.68609696165375	129.953144663616	6.92243590940745e-20	1.51304670591334e-18	-	10643
ENSG00000136295	TTYH3	32841	-1.52771186527527	6.69419617516382	92.7455580626039	5.50426527265379e-16	5.46939572040614e-15	-	80727
ENSG00000136457	CHAD	4410	-1.73786693777736	1.58785644432419	27.7569433749479	7.72926456196658e-07	1.98737737971208e-06	-	1101
ENSG00000136492	BRIP1	184420	-3.06020018157638	2.37587126250981	224.207106726463	1.81506667552135e-27	2.30740351125651e-25	-	83990
ENSG00000136531	SCN2A	197317	-2.75738628806581	1.80282004230218	28.3540843627673	6.06966430045567e-07	1.57873365564282e-06	-	6326
ENSG00000136881	BAAT	31218	-1.6530819243129	1.84350700225484	13.000678727341	0.000484366329273725	0.000862253857785568	-	570
ENSG00000136883	KIF12	13166	-1.57167031231744	2.7679149759727	30.5831583742645	2.48929700340918e-07	6.78396215194536e-07	-	113220
ENSG00000136928	GABBR2	420826	-1.65776828035174	1.36947523106045	18.5977537704833	3.74377654437707e-05	7.77307190705487e-05	-	9568
ENSG00000136943	CTSV	126879	-2.60890156545918	2.72543694835321	61.3263361302671	4.80806954761375e-12	2.52511283136981e-11	-	1515
ENSG00000136982	DSCC1	21918	-2.0037435274583	2.39619862429111	103.97090028545	3.08419689103462e-17	3.96451152781395e-16	-	79075
ENSG00000137203	TFAP2A	26473	-3.80590237601202	3.105222082367	120.496490982208	5.85814596391619e-19	1.05832273323038e-17	-	7020
ENSG00000137261	KIAA0319	102087	-1.70091740529531	2.92212590964663	21.0756238654831	1.26627239656322e-05	2.80027928679732e-05	-	9856
ENSG00000137285	TUBB2B	8406	-2.33155147788424	4.41534920359619	73.1974636791915	1.28138662075449e-13	8.5141788186873e-13	-	347733
ENSG00000137309	HMGA1	9358	-2.73397658229945	7.52529015481035	173.555784325975	1.01693751038651e-23	4.87683853399696e-22	-	3159
ENSG00000137474	MYO7A	86995	-2.18368039279086	3.33023982549156	195.927890123918	1.8732486277791e-25	1.37815300109246e-23	-	4647
ENSG00000137563	GGH	24526	-2.47324257485939	5.04499146751958	61.5717108507019	4.44880179631043e-12	2.34641044101315e-11	-	8836
ENSG00000137571	SLCO5A1	167932	-3.51442421791128	1.3282282026225	145.182524057829	2.6564987886728e-21	7.46588010853442e-20	-	81796
ENSG00000137573	SULF1	194291	-2.65984069181531	6.81354521022323	106.796560241943	1.53129771131753e-17	2.09285423960228e-16	-	23213
ENSG00000137648	TMPRSS4	44878	-4.90644049831814	5.98823229988713	157.989874241777	1.99672291897963e-22	7.2371787308677e-21	-	56649
ENSG00000137673	MMP7	10242	-2.85160265669666	6.55867404960471	46.4343190908426	6.83800168715405e-10	2.64006724361783e-09	-	4316
ENSG00000137699	TRIM29	74243	-1.51663995152199	5.14668995889131	11.3316038054107	0.00107638824304548	0.00183220206104296	-	23650
ENSG00000137745	MMP13	12737	-7.11760525003182	4.58245695292728	109.225815843339	8.45217994780613e-18	1.21572162327471e-16	-	4322
ENSG00000137747	TMPRSS13	28818	-1.52030209439209	4.71347117319853	52.202347529622	9.44429290506375e-11	4.10051180400922e-10	-	84000
ENSG00000137804	NUSAP1	60256	-2.80172056375906	4.20865249626296	240.511393737864	1.50101975667652e-28	2.62132632052327e-26	-	51203
ENSG00000137807	KIF23	34181	-2.81253813835453	3.60880931643592	189.038440569971	6.19985027499423e-25	4.01457720615638e-23	-	9493
ENSG00000137809	ITGA11	135631	-2.84751954099128	4.66845487414049	105.891007962189	1.91448248321902e-17	2.57383263237742e-16	-	22801
ENSG00000137812	KNL1	70322	-3.00419155769159	2.81270387872214	198.299385096521	1.24874749707451e-25	9.51083501185957e-24	-	57082
ENSG00000137825	ITPKA	10158	-5.34429664921604	2.92904207600543	154.406655152741	4.0648326880169e-22	1.37797828123773e-20	-	3706
ENSG00000137860	SLC28A2	25612	-4.74367353740399	1.66163282245638	57.1943015354024	1.81137972707728e-11	8.67745749554975e-11	-	9153
ENSG00000137868	STRA6	32801	-4.94481559590048	3.35403186022344	130.632886074798	5.95766191019462e-20	1.31884784590723e-18	-	64220
ENSG00000137948	BRDT	65083	-6.00013818081945	1.5278854375849	69.9538018071751	3.36205325887604e-13	2.09238800549704e-12	-	676
ENSG00000137968	SLC44A5	408985	-2.26126441962052	2.76257757875507	35.7242587227988	3.39139050029795e-08	1.03923697907925e-07	-	204962
ENSG00000138018	SELENOI	87338	-1.57374593057149	5.50853776685011	111.100479131006	5.36854827608199e-18	8.07102879523317e-17	-	85465
ENSG00000138028	CGREF1	20239	-2.02784569398763	2.49101719617029	79.8260196327838	1.88763490827059e-14	1.43388927632206e-13	-	10669
ENSG00000138160	KIF11	81290	-2.99733198099908	4.04237412757552	245.206738672691	7.48607344429357e-29	1.45502408363936e-26	-	3832
ENSG00000138180	CEP55	32480	-3.57896102532519	3.83769500452956	241.403615529346	1.31418009471233e-28	2.34235666571974e-26	-	55165
ENSG00000138182	KIF20B	73349	-1.5998072140674	3.5059429956176	109.046862120117	8.82831649129422e-18	1.26561164028181e-16	-	9585
ENSG00000138271	GPR87	22734	-3.885164242812	2.3411107010022	58.9192850921629	1.03670883452419e-11	5.15047673565765e-11	-	53836
ENSG00000138316	ADAMTS14	89935	-2.6382710134866	2.01234308848201	119.871827936242	6.76751111112789e-19	1.2124714984486e-17	-	140766
ENSG00000138336	TET1	134150	-1.76567840284412	1.33921130986366	68.0515214173439	5.97179607037163e-13	3.58868203895221e-12	-	80312
ENSG00000138346	DNA2	58057	-2.56817948436264	2.60613233052598	205.276126673147	3.85797411412966e-26	3.34521837946574e-24	-	1763
ENSG00000138615	CILP	16713	-2.27291660963265	3.56167962198887	45.7840611920188	8.59150281016259e-10	3.25599500405307e-09	-	8483
ENSG00000138623	SEMA7A	24669	-1.58185046748447	4.25771029213702	36.6920675412682	2.35179611361129e-08	7.35664972104679e-08	-	8482
ENSG00000138755	CXCL9	6234	-1.58503136049917	6.15296406546575	23.0023149388939	5.55213874261429e-06	1.28812301021281e-05	-	4283
ENSG00000138778	CENPE	93096	-2.96436879823551	3.05838565377529	178.766131619186	3.89864713786951e-24	2.06127554638e-22	-	1062
ENSG00000138798	EGF	100883	-2.6494289654176	2.84954898662767	75.4073941803615	6.71156598285509e-14	4.67134719313936e-13	-	1950
ENSG00000139209	SLC38A4	67647	-2.71188798809647	1.66558353474159	43.8811426321075	1.68611099066547e-09	6.16564571015553e-09	-	55089
ENSG00000139219	COL2A1	31587	-5.00580951431537	2.16717390902965	47.752891101207	4.31823346578781e-10	1.71509162393764e-09	-	1280
ENSG00000139352	ASCL1	2839	-4.65106503953605	3.71413391213003	34.4595448171774	5.49520352670685e-08	1.63945770100491e-07	-	429
ENSG00000139572	GPR84	2042	-2.09590664706363	1.10533756996725	61.1173823573636	5.13728734841994e-12	2.68171983595508e-11	-	53831
ENSG00000139629	GALNT6	41620	-1.9358383556154	5.57876079951867	69.0313672754129	4.43844803293045e-13	2.71921786113872e-12	-	11226
ENSG00000139835	GRTP1	39985	-1.5142126608115	3.05999827810578	140.6034173842	6.92695511206675e-21	1.7643013537457e-19	-	79774
ENSG00000139880	CDH24	10476	-1.58787318267901	3.14007601314996	84.056198496661	5.77105839423116e-15	4.75122993227917e-14	-	64403
ENSG00000139998	RAB15	27412	-1.50026956182972	5.32301716025755	69.3207045376332	4.06745048230876e-13	2.49901035496219e-12	-	376267
ENSG00000140263	SORD	54038	-1.60017055667021	4.54354083075782	115.816277709488	1.74466311537538e-18	2.88094370599093e-17	-	6652
ENSG00000140279	DUOX2	21522	-1.83168025299594	4.28699046618853	17.6392879853276	5.73740013630669e-05	0.000115962018887779	-	50506
ENSG00000140297	GCNT3	45364	-5.46007946668999	4.98026655832733	152.796999165181	5.6124352148535e-22	1.82737085554806e-20	-	9245
ENSG00000140451	PIF1	10036	-2.41899789593485	1.24430815684269	159.236973559925	1.56270830108841e-22	5.81025028333711e-21	-	80119
ENSG00000140519	RHCG	25191	-6.13247956676108	2.79511566100939	59.4316583503402	8.79413368141257e-12	4.41981910517273e-11	-	51458
ENSG00000140525	FANCI	73316	-1.52575344706484	4.99245077035393	158.109150515489	1.95036222367163e-22	7.08399421955017e-21	-	55215
ENSG00000140534	TICRR	55587	-2.77973503392674	2.09144078216432	166.656296825554	3.7244877160458e-23	1.54790067602682e-21	-	90381
ENSG00000140832	MARVELD3	15953	-1.59831889471016	3.89962155796193	186.609100553021	9.51988914306369e-25	5.89926033671786e-23	-	91862
ENSG00000140961	OSGIN1	35021	-1.56426024842163	4.64690327378638	26.9526266677945	1.07253022590956e-06	2.71334139241299e-06	-	29948
ENSG00000141449	GREB1L	283880	-3.28917880602495	1.35758471263805	91.7647224156024	7.13736056877178e-16	6.95983231096984e-15	-	80000
ENSG00000141527	CARD14	46081	-3.07061122740736	2.7144972096976	147.451349387888	1.66326284808747e-21	4.93244449066624e-20	-	79092
ENSG00000141682	PMAIP1	4309	-1.53181162051499	3.68047755021711	41.4976349577047	3.97625342853874e-09	1.37353537514498e-08	-	5366
ENSG00000141696	P3H4	10657	-2.41878156633208	4.86460904647998	140.107485729197	7.69304720293683e-21	1.94451890484758e-19	-	10609
ENSG00000141756	FKBP10	10533	-2.16493245589271	6.75047655764291	66.9023813335099	8.47673336101139e-13	4.96121337435768e-12	-	60681
ENSG00000141934	PLPP2	10363	-2.60319812979095	5.78407686488285	130.963636412148	5.5389663962817e-20	1.23565406484277e-18	-	8612
ENSG00000142102	PGGHG	6981	-2.06981119577198	6.65733287383972	49.0992924239289	2.71259340487573e-10	1.11185460827161e-09	-	80162
ENSG00000142273	CBLC	22783	-3.5290634628662	3.62706069715314	232.859283013507	4.76242001193756e-28	7.4852254169444e-26	-	23624
ENSG00000142552	RCN3	18959	-1.91110852459392	4.87431760105038	83.2627346907847	7.19233977350889e-15	5.80323390440916e-14	-	57333
ENSG00000142583	SLC2A5	53372	-3.22069978744215	2.57230253815804	150.343171624053	9.21448873998361e-22	2.83468497910279e-20	-	6518
ENSG00000142619	PADI3	35135	-8.84742284078115	3.25359526200077	88.8610078724594	1.55255991881172e-15	1.41647537922617e-14	-	51702
ENSG00000142623	PADI1	40879	-7.12598132523444	2.05265483862633	108.0411000348	1.12838285238987e-17	1.58994385778065e-16	-	29943
ENSG00000142731	PLK4	18331	-2.21758347586347	2.52872890067185	150.819205321089	8.36632659078766e-22	2.60153633863539e-20	-	10733
ENSG00000142945	KIF2C	27949	-3.88954047563027	3.72696814103883	263.208458331117	5.65983881946342e-30	2.0103816800131e-27	-	11004
ENSG00000143179	UCK2	84004	-1.5905963826176	4.56753872314537	55.848301128392	2.81211014814497e-11	1.30659963319748e-10	-	7371
ENSG00000143194	MAEL	46632	-5.05664689389267	2.13832492950574	45.3088814710101	1.01580512263833e-09	3.81042628884664e-09	-	84944
ENSG00000143217	NECTIN4	18560	-2.51444817124535	5.37700015422706	207.190933265854	2.80799584568888e-26	2.52851250917266e-24	-	81607
ENSG00000143228	NUF2	89188	-3.86816726490732	2.75954511323911	290.788157761408	1.37470193139579e-31	1.18836108459509e-28	-	83540
ENSG00000143297	FCRL5	39138	-2.46164838673866	2.7931996129697	74.3568451289799	9.11766762226441e-14	6.21835721977631e-13	-	83416
ENSG00000143320	CRABP2	6210	-4.99905144839447	5.94813923108428	195.45506759655	2.0317904821511e-25	1.48217829729579e-23	-	1382
ENSG00000143324	XPR1	258257	-1.94310208405037	6.72263553763505	175.803717759644	6.70943484135718e-24	3.3720761329135e-22	-	9213
ENSG00000143452	HORMAD1	22835	-4.50059085370189	1.38827892551944	94.7516528089967	3.24871085676465e-16	3.36732386106738e-15	-	84072
ENSG00000143469	SYT14	270466	-7.18757880700105	1.3925329457592	77.8690408481145	3.29754791821213e-14	2.42807947010092e-13	-	255928
ENSG00000143476	DTL	71847	-1.94256754713827	3.36920090259664	83.3161146899182	7.08638222400475e-15	5.73042386673611e-14	-	51514
ENSG00000143512	HHIPL2	25846	-6.55054131453864	2.67286552146759	121.649849221448	4.49281706555245e-19	8.3702924834414e-18	-	79802
ENSG00000143546	S100A8	1041	-1.99134303114423	6.91984262368745	14.7019909116862	0.000218476414977523	0.000408041345851399	-	6279
ENSG00000143578	CREB3L4	6827	-1.540545032921	4.25755650050911	101.280238878636	6.06283102889932e-17	7.31985235046371e-16	-	148327
ENSG00000143590	EFNA3	8701	-3.16706333853687	2.51700169931753	248.306535839253	4.75374644288214e-29	9.90211111457702e-27	-	1944
ENSG00000143630	HCN3	12385	-1.67580642507629	1.99705641560464	155.629217725872	3.18581682264533e-22	1.09939295502425e-20	-	57657
ENSG00000143845	ETNK2	20982	-1.58973633069992	3.31428312677455	95.6791503623248	2.55062257450702e-16	2.71036961835599e-15	-	55224
ENSG00000143847	PPFIA4	52249	-2.44035466834434	1.66986877469883	84.8463409409032	4.63933642233225e-15	3.88047834570403e-14	-	8497
ENSG00000143850	PLEKHA6	158812	-1.56508096197116	5.17010336283505	99.03469281346	1.07324740794547e-16	1.23127899376041e-15	-	22874
ENSG00000143858	SYT2	119858	-3.23835172616079	2.08077362766695	74.7093947973282	8.2250740879074e-14	5.64971417981053e-13	-	127833
ENSG00000144120	TMEM177	7340	-1.6300310682697	2.82874439127919	242.923780966927	1.04867021459485e-28	1.92877227022664e-26	-	80775
ENSG00000144191	CNGA3	52413	-4.1813168991769	1.17895158527201	60.7119441532097	5.84323440387391e-12	3.02194674270344e-11	-	1261
ENSG00000144354	CDCA7	14177	-3.07986308001732	3.78053460272579	129.763210657822	7.21949967547668e-20	1.57201423034403e-18	-	83879
ENSG00000144452	ABCA12	207084	-5.63977344925499	2.73387860366831	145.922563403876	2.27916083840484e-21	6.52390922767901e-20	-	26154
ENSG00000144481	TRPM8	102149	-6.62922156269973	1.96687140727204	121.757105547169	4.38361670133789e-19	8.18448694918258e-18	-	79054
ENSG00000144485	HES6	2395	-2.69252404432893	3.56312583864661	107.876247187418	1.17483036053407e-17	1.64333673974705e-16	-	55502
ENSG00000144554	FANCD2	75562	-1.80398533617907	3.47808228976836	176.528596640869	5.87165694112326e-24	2.99454503997286e-22	-	2177
ENSG00000145113	MUC4	65208	-2.72620902078258	6.99142157646068	55.8631697985133	2.79841988947824e-11	1.30058821153735e-10	-	4585
ENSG00000145194	ECE2	17020	-2.25421219724219	3.05717608056957	177.133327516429	5.25475900226277e-24	2.70385501161075e-22	-	9718
ENSG00000145247	OCIAD2	21918	-2.20873024209073	6.03112884881355	241.49379914365	1.29666541198321e-28	2.33521336539351e-26	-	132299
ENSG00000145358	DDIT4L	4912	-3.55787437312342	2.93797163293964	106.875053795324	1.50200904934758e-17	2.06424757187364e-16	-	115265
ENSG00000145386	CCNA2	7439	-2.5840645823261	3.9066617524163	199.392891318772	1.03689912267493e-25	8.03899055243357e-24	-	890
ENSG00000145536	ADAMTS16	179974	-2.31742573169576	2.00724185552844	42.2967508026633	2.97729460736775e-09	1.04644127803987e-08	-	170690
ENSG00000145545	SRD5A1	40959	-1.61765268443186	4.2228842029864	106.310355429036	1.72616612470214e-17	2.33884687538992e-16	-	6715
ENSG00000145824	CXCL14	8600	-4.47549150751784	6.40453470966227	81.3555119282073	1.22582031930835e-14	9.56803950362173e-14	-	9547
ENSG00000145908	ZNF300	10591	-1.5317907859771	2.31717601914842	46.4348314910205	6.83677463401352e-10	2.64006724361783e-09	-	91975
ENSG00000145920	CPLX2	87711	-5.48997536606311	4.74705251953582	42.2371483704728	3.04206026805212e-09	1.06746864165523e-08	-	10814
ENSG00000146013	GFRA3	22241	-2.52848147420117	3.17725139919677	32.6943300608129	1.08679867272081e-07	3.11551355540874e-07	-	2676
ENSG00000146072	TNFRSF21	78373	-2.01721078190083	6.95680298306747	170.663329917263	1.74537048442423e-23	7.85825789198193e-22	-	27242
ENSG00000146166	LGSN	44032	-4.8104488318795	3.71745819538044	108.632613075491	9.76589970639144e-18	1.38965135822059e-16	-	51557
ENSG00000146197	SCUBE3	39123	-2.61724910584354	3.50922890991039	71.5703204541485	2.07404227092607e-13	1.33301549524315e-12	-	222663
ENSG00000146205	ANO7	37467	-2.21591080562142	1.3006134014994	104.645765490032	2.60694570035839e-17	3.39393706426929e-16	-	50636
ENSG00000146242	TPBG	4214	-1.75158614624931	4.81776946961018	102.505512615098	4.45161843333542e-17	5.51318274311863e-16	-	7162
ENSG00000146410	MTFR2	19311	-1.7628697211233	1.52849452574899	71.8717313004632	1.89637744156646e-13	1.2252043941421e-12	-	113115
ENSG00000146530	VWDE	73056	-2.08016739753837	1.29276516130582	37.3855552923397	1.81228599492587e-08	5.7713414194646e-08	-	221806
ENSG00000146670	CDCA5	17864	-3.31797900300284	3.83022281724583	201.688407155059	7.0340505421753e-26	5.68278971138639e-24	-	113130
ENSG00000146674	IGFBP3	9629	-2.17070090204606	7.74261032395368	73.1558774878758	1.29718006897005e-13	8.60656838119766e-13	-	3486
ENSG00000146858	ZC3HAV1L	10336	-1.73791554603047	1.5898276628239	124.714120618569	2.23485783389532e-19	4.43101572135506e-18	-	92092
ENSG00000146918	NCAPG2	73635	-2.02520960790677	4.41368263402554	201.750410080029	6.96099335064225e-26	5.65016967320441e-24	-	54892
ENSG00000147381	MAGEA4	12676	-9.67654458423788	3.06872299324412	80.106582292756	1.74342958293314e-14	1.3296053841787e-13	-	4103
ENSG00000147536	GINS4	15812	-2.80222087414346	2.70668197786063	184.067609853259	1.49686153234366e-24	8.71354849585504e-23	-	84296
ENSG00000147689	FAM83A	31119	-7.0252764317126	6.42970851269472	214.849572087412	8.03647307663126e-27	7.98520592079758e-25	-	84985
ENSG00000147697	GSDMC	38428	-2.61155690651488	1.82884681819144	88.0282344516493	1.94453451159335e-15	1.73383482057439e-14	-	56169
ENSG00000147889	CDKN2A	27549	-3.99378931446121	4.18842727602286	124.116055919899	2.55924443299101e-19	5.00529151606126e-18	-	1029
ENSG00000148344	PTGES	14711	-3.14614534076407	4.74730487408575	167.656517096042	3.07918599892922e-23	1.30161483460849e-21	-	9536
ENSG00000148346	LCN2	4382	-2.62330776489734	6.756668407982	52.0074136152066	1.00847947263748e-10	4.35999039820691e-10	-	3934
ENSG00000148702	HABP2	38765	-1.99239694735588	3.8941927403456	21.7466886848377	9.4851881958842e-06	2.12973271063171e-05	-	3026
ENSG00000148773	MKI67	29764	-3.50526333761231	5.65379521468781	215.026335454227	7.81055854120306e-27	7.85097364063137e-25	-	4288
ENSG00000148848	ADAM12	376096	-3.26856283247299	4.06021601252759	146.40999856701	2.06091897839186e-21	5.93853803623615e-20	-	8038
ENSG00000149256	TENM4	788201	-1.72977788747786	3.34347638300992	86.9395206198874	2.61393256492828e-15	2.28821671468583e-14	-	26011
