ensembl_gene_id	external_gene_name	length	logFC	logCPM	F	PValue	FDR	class
ENSG00000204209	DAXX	4458	-0.325871818514733	5.8067599222581	26.7967252251225	1.14315249211228e-06	2.88356630232408e-06	=
ENSG00000089820	ARHGAP4	27632	-0.32598471102889	5.86361330993949	10.0744110786357	0.00198935759032744	0.00326225963949266	=
ENSG00000111880	RNGTT	353721	-0.326149289547807	4.20884910954797	14.1050749098349	0.000288325117593235	0.000529965230498559	=
ENSG00000186020	ZNF529	70502	-0.326159671920506	3.6135996334659	11.6936787831083	0.000903767592593874	0.00155289583664833	=
ENSG00000196459	TRAPPC2	22391	-0.326241047965951	3.65393191851739	13.0859903663697	0.000465218273109366	0.000829876054868741	=
ENSG00000105669	COPE	19873	-0.326267418254723	6.69647254412839	11.8025885684019	0.000857627912872508	0.00147882102854671	=
ENSG00000205643	CDPF1	6300	-0.326444656347005	2.79031511019463	9.28937945214201	0.0029373169977144	0.00471131585244311	=
ENSG00000105723	GSK3A	16400	-0.326515933958468	6.01262945219747	10.1424607226309	0.00192372542296649	0.00316303269973064	=
ENSG00000214706	IFRD2	5186	-0.326867013069354	5.50269705913067	20.3175567450425	1.75910211541927e-05	3.81738627758049e-05	=
ENSG00000189050	RNFT1	12521	-0.327171697324031	4.15178178618009	10.2251471195776	0.00184697249088404	0.0030449420611132	=
ENSG00000144895	EIF2A	39338	-0.327209400773236	6.3310304316819	15.2520474752572	0.000169493402436199	0.00032145364575685	=
ENSG00000107223	EDF1	4189	-0.327261067422302	7.29558344332927	14.32594667337	0.000260135850687972	0.000480860549828328	=
ENSG00000127481	UBR4	135756	-0.327624068153747	7.33586473091281	12.8124665039434	0.000529528364061735	0.000937821746185549	=
ENSG00000180228	PRKRA	20220	-0.327697858354616	5.3466053583026	16.8790903663518	8.07512692194204e-05	0.000160085849505167	=
ENSG00000133138	TBC1D8B	73477	-0.327738877522156	3.78218862409565	7.72541308988404	0.00648719412624487	0.009896505713284	=
ENSG00000115694	STK25	17060	-0.328099545186559	6.33474285550927	31.6791135730213	1.61598746045798e-07	4.5311072338401e-07	=
ENSG00000146540	C7orf50	141274	-0.328121584276573	5.96278351883053	11.2829914912608	0.0011020236966975	0.00187288781010548	=
ENSG00000115568	ZNF142	26326	-0.328215701240054	4.56056389119821	14.1887177046309	0.000277298311646884	0.000510674319350552	=
ENSG00000130313	PGLS	9652	-0.328410891308118	5.44100256925137	7.88233070996829	0.00598517278446479	0.00918169052977921	=
ENSG00000166387	PPFIBP2	143829	-0.32845032449102	4.57388572404693	8.04781289003506	0.00549924621089976	0.00848064113283792	=
ENSG00000165637	VDAC2	21294	-0.328718395750338	5.26110049479197	10.7619703681779	0.00141973120248783	0.00238030767647519	=
ENSG00000177425	PAWR	115985	-0.328795878216557	5.84596555627467	13.7158058190746	0.000345884461844247	0.000629076000507594	=
ENSG00000164105	SAP30	7563	-0.329111637989696	2.24104833077204	7.71899112900876	0.00650864817559351	0.00992748286791673	=
ENSG00000104365	IKBKB	61158	-0.32943925152561	5.81599068594716	9.63413662211828	0.00247377731428822	0.00400722720760134	=
ENSG00000152464	RPP38	42638	-0.329484659817716	3.83829898947201	17.4322254994903	6.2953885111463e-05	0.000126456340152444	=
ENSG00000144645	OSBPL10	419668	-0.329645315738425	4.50371180228505	7.74964855424378	0.00640688934074277	0.00978608621009822	=
ENSG00000189077	TMEM120A	7825	-0.32970961607576	5.00580826751905	9.87928242469753	0.00219067529872194	0.00357476028689039	=
ENSG00000112983	BRD8	39183	-0.329713640764652	5.31362430050307	16.5678713848574	9.29565466940076e-05	0.000182607173706704	=
ENSG00000100567	PSMA3	27169	-0.329715716222986	6.10077571433342	12.9395653251567	0.00049857957637165	0.00088636938775213	=
ENSG00000163374	YY1AP1	29557	-0.329738365801172	6.22038291068737	23.6487276957003	4.22486054377196e-06	9.93669944675627e-06	=
ENSG00000124151	NCOA3	154990	-0.329743409032855	6.20410568934333	10.9362772022519	0.00130408714228278	0.00219643084295441	=
ENSG00000160087	UBE2J2	19955	-0.32976836243744	5.32335937776195	22.8556581786755	5.90854984575554e-06	1.36695996632233e-05	=
ENSG00000153130	SCOC	128442	-0.329881822016944	6.13076027991278	9.95657016775279	0.00210853231276833	0.0034475520290762	=
ENSG00000166685	COG1	15452	-0.330077961576464	5.6924722896455	24.6765829881006	2.74558357667326e-06	6.60659630579039e-06	=
ENSG00000166260	COX11	16801	-0.33008181752486	5.62055094035737	17.3718554653609	6.46832119672716e-05	0.000129658904545178	=
ENSG00000125695		49252	-0.330286540789432	5.14768073427526	32.7740575377104	1.05361040868478e-07	3.02488713977934e-07	=
ENSG00000066651	TRMT11	217338	-0.330357418409527	3.28268783584883	13.3322461295281	0.000414191751079021	0.000744769753968298	=
ENSG00000102710	SUPT20H	50401	-0.3305088142869	5.2495002670018	16.9558369077551	7.80022758610733e-05	0.000154902520946714	=
ENSG00000185627	PSMD13	16018	-0.330764033096133	6.68372933677894	16.522656617602	9.4880951766489e-05	0.000186260562630956	=
ENSG00000255439		11517	-0.330892503583524	5.65802220231743	14.0091222877338	0.000301530873941566	0.000553003848475203	=
ENSG00000139620	KANSL2	29027	-0.33131512955098	4.62956873759737	17.2679964487651	6.77730487180639e-05	0.000135538257870053	=
ENSG00000283580		27201	-0.331583306195053	2.54800546099429	14.7041889184781	0.000218254168794994	0.000407670302970684	=
ENSG00000166902	MRPL16	4638	-0.331705439957004	4.79831113834912	16.5549582052922	9.35020334436261e-05	0.000183616158133445	=
ENSG00000132024	CC2D1A	24678	-0.332050917179122	5.30851531768287	14.5463581420175	0.000234818245804378	0.000436722531380366	=
ENSG00000125821	DTD1	178702	-0.332115744734156	5.14233211338528	13.9174868051863	0.000314722471652577	0.000575914141871444	=
ENSG00000196531	NACA	19323	-0.332154604288364	8.52490490041968	14.250984555982	0.000269371322170957	0.000496816811287995	=
ENSG00000140157	NIPA2	30718	-0.332223032223225	5.82239170935949	18.569624417804	3.79074170151726e-05	7.86111710177904e-05	=
ENSG00000129197	RPAIN	13236	-0.332358316046615	4.84197366211485	11.4182696476689	0.00103219788601749	0.00176027512836422	=
ENSG00000176261	ZBTB8OS	50731	-0.332951600274885	4.07227263370994	17.5368371307008	6.00685453149929e-05	0.000121026113500864	=
ENSG00000185825	BCAP31	24073	-0.333187427423992	7.90473140070613	10.921108831486	0.00131375339888752	0.00221206491170299	=
ENSG00000143390	RFX5	6686	-0.333243752278103	5.81015063271512	15.5502428608385	0.000147803157531245	0.000282236446935906	=
ENSG00000155906	RMND1	53260	-0.333280637696059	3.87079518714102	12.0747831975288	0.000752613243324543	0.00130641871122872	=
ENSG00000174444	RPL4	26517	-0.333338289833719	9.32272616542871	13.2044520062774	0.000439911269402596	0.000788311146009688	=
ENSG00000022976	ZNF839	25325	-0.333706614315996	3.80026865895658	14.9502204986443	0.000194787128058684	0.000366529675338114	=
ENSG00000185721	DRG1	131030	-0.333815219174028	5.18197615717532	14.9358411031462	0.000196084637513834	0.000368850755954377	=
ENSG00000066117	SMARCD1	15507	-0.334013287285206	5.73701506526598	14.1656823748108	0.00028029120100456	0.000515911271603092	=
ENSG00000185163	DDX51	7725	-0.334173411957474	4.38502858666431	11.7184383916694	0.000893058530204176	0.00153586878829205	=
ENSG00000129559	NEDD8	15510	-0.3343261970897	6.44959383599543	13.8913761370358	0.000318588724638621	0.000582311075195805	=
ENSG00000110435	PDHX	104762	-0.334381457714316	4.77571123772705	19.42261848203	2.60167373773971e-05	5.53331741318511e-05	=
ENSG00000149187	CELF1	99636	-0.334417376150763	6.69749598506939	17.0472700169194	7.48520068151814e-05	0.000149074570421342	=
ENSG00000143971	ETAA1	14767	-0.334542081198645	3.93031188368744	15.0943744290598	0.000182256194585363	0.000344111319011285	=
ENSG00000213397	HAUS7	47848	-0.335049581232643	3.4522151056985	14.450342417036	0.000245520878419973	0.000455549524254444	=
ENSG00000162714	ZNF496	34455	-0.335056898271596	5.09245787284958	16.8107962341883	8.32809440609414e-05	0.000164647712049127	=
ENSG00000254692		24316	-0.335071154455667	6.73289953015744	18.896613101679	3.28008844958714e-05	6.87804114068067e-05	=
ENSG00000271383	NBPF19	81316	-0.335278105642517	4.63557888996562	10.0547513995137	0.00200874588758322	0.00329188732744879	=
ENSG00000169118	CSNK1G1	190648	-0.33552818540964	4.72699732635965	14.3316231291606	0.00025944987589749	0.000479746406886813	=
ENSG00000188735	TMEM120B	70249	-0.335800291802282	5.95131748059824	7.87906671355387	0.00599519353273526	0.00919543124445173	=
ENSG00000185024	BRF1	106303	-0.335958574491015	5.05349888083792	12.7558289040924	0.000543949281260745	0.000962277614214368	=
ENSG00000179387	ELMOD2	29602	-0.336365612575699	4.94450225048863	17.1302176384135	7.21069158386902e-05	0.000143856042918892	=
ENSG00000171097	KYAT1	49552	-0.33655532171673	2.21706366576997	11.3051763833337	0.00109024750140644	0.00185378531194098	=
ENSG00000125826	RBCK1	24641	-0.336587734085251	6.54745031288942	10.1114548340514	0.00195334820011236	0.00320655497832726	=
ENSG00000118412	CASP8AP2	44542	-0.336645950330564	4.09157623829532	9.27631187686672	0.00295655879916629	0.00473910115694288	=
ENSG00000166575	TMEM135	290980	-0.33689465445939	4.50656399660442	9.60766250357336	0.00250653266760801	0.0040561066351811	=
ENSG00000117682	DHDDS	39024	-0.337038945507616	5.04789191596667	39.7638362437617	7.49385341079437e-09	2.50214815796106e-08	=
ENSG00000158156	XKR8	8505	-0.33719363950951	3.56372148394629	9.72517472633313	0.0023644743946113	0.00383772041010465	=
ENSG00000156973	PDE6D	53839	-0.337260429443432	3.96197578443379	18.0075709634096	4.8668532571865e-05	9.94833600892616e-05	=
ENSG00000168476	REEP4	3931	-0.337286484782844	4.5178401548106	10.1603922141731	0.00190680575712946	0.00313760014609416	=
ENSG00000176974	SHMT1	35703	-0.337322818713312	4.98187864055432	8.54522225740192	0.00427030798061807	0.00669350450379926	=
ENSG00000256537	SMIM10L1	4822	-0.337482148787778	4.65995092784552	13.2211929283992	0.000436450718958875	0.000782515449557192	=
ENSG00000267360		117493	-0.337712532148018	2.14902990845138	8.5587770026137	0.00424111417203094	0.00665015625977171	=
ENSG00000132254	ARFIP2	6796	-0.337739481322904	5.57407410768042	14.2126799657952	0.000274219786901685	0.000505166318139928	=
ENSG00000103043	VAC14	113721	-0.337766341131674	5.81194980747857	15.9823336257052	0.000121304978543085	0.000234407262102538	=
ENSG00000130255	RPL36	16928	-0.337865580020271	7.92549956612637	8.92765964830124	0.0035211054536773	0.00558089404002813	=
ENSG00000242485	MRPL20	5384	-0.33794632071861	5.78013747826344	21.1132295440341	1.24587138771041e-05	2.75727987994434e-05	=
ENSG00000158545	ZC3H18	61561	-0.337962038909972	5.49439499984196	16.1577252561901	0.000111987922191579	0.000217472670646997	=
ENSG00000167394	ZNF668	13397	-0.33802124497395	3.53045428235972	16.2215527025569	0.000108782233737304	0.000211627775299229	=
ENSG00000137413	TAF8	36948	-0.338053338611864	4.99961219009352	15.9945923300995	0.000120628668102509	0.000233204634107601	=
ENSG00000125944	HNRNPR	40565	-0.338068112265456	6.89268640999592	22.0301469308778	8.40023266245174e-06	1.90118631366839e-05	=
ENSG00000169221	TBC1D10B	13392	-0.338094346377228	5.8910425279634	23.1824451791565	5.14427637736106e-06	1.19719200818677e-05	=
ENSG00000087365	SF3B2	18579	-0.33814093798764	7.74070319341268	28.9893096530194	4.69998004782814e-07	1.23661474732766e-06	=
ENSG00000275052	PPP4R3B	71588	-0.338939494682296	6.68250498818107	21.1990065944237	1.20058625129009e-05	2.66080447360011e-05	=
ENSG00000099385	BCL7C	60676	-0.339291495308267	5.20303454511173	10.5243690689401	0.00159463139498377	0.00265168627372073	=
ENSG00000114030	KPNA1	93043	-0.339346533300901	6.06989817812307	18.378790293281	4.12570618611613e-05	8.51286958488623e-05	=
ENSG00000143224	PPOX	11957	-0.339610136868571	4.02223992204098	10.0506980477758	0.00201276747587149	0.00329783329135162	=
ENSG00000100028	SNRPD3	26094	-0.339669393100686	5.98723793324741	23.5518748297282	4.40091708360687e-06	1.03239423959945e-05	=
ENSG00000124370	MCEE	20555	-0.339728026912242	3.0200728044688	8.35991977042657	0.00469095542861943	0.00731043162118273	=
ENSG00000167136	ENDOG	4176	-0.339877338315394	3.90294482094927	11.4116096515791	0.00103552653934903	0.00176525520989996	=
ENSG00000111203	ITFG2	47169	-0.34043798601806	4.96676753244966	13.4511378372066	0.000391650813382663	0.000706589889655939	=
ENSG00000102984	ZNF821	35656	-0.34059062296486	2.85920878519266	10.7178509067544	0.00145064500367137	0.00242742948785079	=
ENSG00000030066	NUP160	70468	-0.341040223999753	5.82705924229813	15.842298802131	0.000129312296610706	0.000248934450072653	=
ENSG00000159267	HLCS	241610	-0.341496362559598	4.64596809436682	21.268697419745	1.1650354825896e-05	2.58599286923759e-05	=
ENSG00000123552	USP45	89403	-0.34153111212655	3.05314056580372	13.5915347716508	0.000366647163288091	0.000664115988158426	=
ENSG00000166847	DCTN5	36006	-0.341551525665291	6.21436500790387	31.0497207339081	2.07006925219559e-07	5.70713240331839e-07	=
ENSG00000078246	TULP3	63915	-0.34212289579216	4.68526102180633	16.2155017725405	0.00010908205920413	0.000212163316636315	=
ENSG00000162607	USP1	15507	-0.342188318173688	5.51907669150923	12.0240815081217	0.000771120410333473	0.00133679943590248	=
ENSG00000283900	TPTEP2-CSNK1E	106604	-0.342460029354519	5.46570531315329	14.1317721434419	0.000284757486552881	0.000523686010532151	=
ENSG00000198960	ARMCX6	2883	-0.342729905640445	4.25505999404451	14.2133883231711	0.000274129317245009	0.000505053470359012	=
ENSG00000038358	EDC4	11447	-0.342838815080067	5.89000059892142	14.9796761800545	0.000192156657305616	0.000362052795134785	=
ENSG00000140043	PTGR2	33895	-0.343162018378841	3.85276171751981	10.6829689568278	0.00147557690629687	0.00246604631541485	=
ENSG00000198089	SFI1	129900	-0.343320820118283	4.28441631234299	10.7073827386389	0.0014580811982626	0.00243852443208638	=
ENSG00000130772	MED18	6963	-0.343335653858579	3.6741113120126	12.3056039593768	0.000673959476076178	0.00117781111714152	=
ENSG00000145736	GTF2H2	32673	-0.343388599319229	4.10310801740946	8.99233350035793	0.00340852725458309	0.00541387484653073	=
ENSG00000062485	CS	28692	-0.343716517552492	7.10864860105929	10.8469833175336	0.00136206404291425	0.00228872827660069	=
ENSG00000153827	TRIP12	159402	-0.343827299181275	7.48611728684021	15.7402112505053	0.000135489779119773	0.000260160238916233	=
ENSG00000127993	RBM48	11708	-0.343870692775689	3.55772315511768	14.15218719795	0.000282059960284999	0.000518945903306093	=
ENSG00000119682	AREL1	59680	-0.343943634795902	5.47932672172791	20.421681242159	1.68119076122146e-05	3.6579545772411e-05	=
ENSG00000167397	VKORC1	5138	-0.344129557085511	6.06280471008952	13.3838379544053	0.000404251007352747	0.000728106642996316	=
ENSG00000100325	ASCC2	49695	-0.344412967047052	5.95159556334126	21.7867584207827	9.32351436928859e-06	2.09615396528778e-05	=
ENSG00000168397	ATG4B	36644	-0.34460924473042	5.47367376570693	17.0533842289109	7.46460537374113e-05	0.000148698654576115	=
ENSG00000099800	TIMM13	1961	-0.344800770667072	5.18703302936985	13.7414663641486	0.000341749811063067	0.000622014157644948	=
ENSG00000188542	DUSP28	5202	-0.344825042063679	1.98979658134556	17.5504263042213	5.97038085386867e-05	0.000120333311474161	=
ENSG00000144362	PHOSPHO2	7254	-0.34487892211853	1.47546803752658	8.24995152841499	0.00496068274659173	0.00770092879642852	=
ENSG00000234545	FAM133B	29635	-0.344919688750843	3.02157162329347	11.952723115168	0.000797964271037042	0.00138139624331225	=
ENSG00000124209	RAB22A	57792	-0.344955600387371	5.7786622764189	31.2252684542191	1.93166220954277e-07	5.34478895551195e-07	=
ENSG00000104979	C19orf53	4317	-0.344962978709381	5.8169606763179	12.2513293974104	0.000691659306354464	0.00120691337783229	=
ENSG00000140332	TLE3	50386	-0.345013493638164	6.110185786905	15.4327076737709	0.00015599074937672	0.000296723959288603	=
ENSG00000173540	GMPPB	7129	-0.345102475452921	5.41308404694279	24.7874762559633	2.62148567372246e-06	6.32647484826739e-06	=
ENSG00000131732	ZCCHC9	11710	-0.345111313984731	3.95918898599248	21.0893811566677	1.25876973839685e-05	2.78511261929143e-05	=
ENSG00000065491	TBC1D22B	75198	-0.345466081973087	4.43215713896516	21.0662796101736	1.27139444407248e-05	2.81088728178633e-05	=
ENSG00000144306	SCRN3	33845	-0.345660492771312	4.26779898403303	14.926666208	0.000196917155218559	0.000370255649437048	=
ENSG00000136717	BIN1	59261	-0.346068695054136	5.40591785140849	10.4776497160959	0.00163155789372928	0.00271074422685812	=
ENSG00000115091	ACTR3	72533	-0.346311126951961	7.85410961714402	13.8556158714119	0.000323963096203055	0.000591134350422651	=
ENSG00000183066	WBP2NL	59731	-0.346319096959178	0.664453235812933	9.13368786453253	0.00317524491845289	0.00506895746954128	=
ENSG00000162736	NCSTN	15658	-0.346549280922123	7.27305950856409	18.0579942376125	4.75866953998253e-05	9.73755919952159e-05	=
ENSG00000187764	SEMA4D	137343	-0.34662535798667	5.46139668244372	9.92607257879373	0.00214055924635824	0.00349760219358167	=
ENSG00000113194	FAF2	62446	-0.346683034629628	6.09719437236794	30.4386922226751	2.6359701906944e-07	7.15885777991133e-07	=
ENSG00000010256	UQCRC1	11974	-0.346687123147421	6.83780180569732	18.7214220547279	3.54426075399453e-05	7.39521170357367e-05	=
ENSG00000270231	NBPF8	54641	-0.346784122593336	4.01191865393622	8.09779087002407	0.005360681821736	0.00828394959027473	=
ENSG00000104131	EIF3J	25904	-0.346926019624138	5.82970444293568	12.6942901603668	0.000560076454044259	0.000988784010412661	=
ENSG00000088930	XRN2	86494	-0.347059561331365	6.62258930049839	22.3686280235061	7.26921049394931e-06	1.65976466230705e-05	=
ENSG00000115486	GGCX	16812	-0.34726663296583	6.75891510002247	14.5832553457148	0.000230833828776081	0.000429774506322385	=
ENSG00000130921	MTRFR	24694	-0.347659107390104	4.36324671021624	20.9132396493948	1.35836648246259e-05	2.99283778709007e-05	=
ENSG00000175106	TVP23C	61331	-0.347736451556274	3.85537241384589	15.5929707910863	0.000144937084812907	0.000277038945199596	=
ENSG00000270629	NBPF14	148357	-0.347863766395037	5.19910965470003	9.550723937544	0.00257850736383581	0.00416516993491145	=
ENSG00000156482	RPL30	21618	-0.347894995759961	9.11159586794263	10.4703966554277	0.00163736922432817	0.00271935413250814	=
ENSG00000100142	POLR2F	89308	-0.347906441979472	4.73611504137685	14.0117068070814	0.000301167155877477	0.000552395391254584	=
ENSG00000174799	CEP135	84490	-0.347934714439827	3.22655857163551	11.0222794386526	0.001250649636794	0.0021121892713228	=
ENSG00000164654	MIOS	42057	-0.347946413576918	4.74255601420398	24.2634700539292	3.26323479928976e-06	7.78072906425606e-06	=
ENSG00000164347	GFM2	45941	-0.348073994745724	4.88911610987446	18.6395614397894	3.67507204766308e-05	7.64600729627521e-05	=
ENSG00000143353	LYPLAL1	38996	-0.348147232631761	4.28735440221851	9.98809602401326	0.00207594512811771	0.00339716188547346	=
ENSG00000057252	SOAT1	64966	-0.348194532572835	6.45947880997897	10.2338029753913	0.00183912257151982	0.00303344687454743	=
ENSG00000167770	OTUB1	15958	-0.348454045432975	6.36811851752129	21.7951739918512	9.28991885173876e-06	2.08941598839224e-05	=
ENSG00000168301	KCTD6	10264	-0.34880869804091	2.67216356655981	13.7530719253421	0.000339896523940736	0.00061877129645271	=
ENSG00000266173	STRADA	59650	-0.348933666671329	4.80600197398012	24.6099760410904	2.82299279290373e-06	6.77965306244098e-06	=
ENSG00000170855	TRIAP1	2420	-0.348978006395357	4.46877376814285	14.8824822481688	0.000200977426460596	0.000377233603960183	=
ENSG00000142507	PSMB6	2358	-0.349149241886039	6.2333916042166	10.1934986776444	0.00187596966507012	0.00308891805137117	=
ENSG00000135506	OS9	34501	-0.349206363571148	8.62969068563448	17.0490056751447	7.47934832341483e-05	0.000148975176455667	=
ENSG00000168374	ARF4	26857	-0.349441270622174	7.68407773288995	16.5209867253071	9.4952801634222e-05	0.000186380448166901	=
ENSG00000115966	ATF2	96132	-0.349475214421354	5.66055863699341	23.6693946567246	4.18823449776882e-06	9.85443470766537e-06	=
ENSG00000177096	PHETA2	5190	-0.349602412031731	4.24263581606215	13.1660546297063	0.000447955362034388	0.000801645818674313	=
ENSG00000131165	CHMP1A	16922	-0.349659858520372	6.59108858388858	16.8397674575381	8.21980509666554e-05	0.000162748752079994	=
ENSG00000148308	GTF3C5	27828	-0.349696268600347	5.42942615666312	19.4004706546252	2.62711403808436e-05	5.58398999316947e-05	=
ENSG00000167380	ZNF226	13308	-0.349984672055636	3.71857538849133	15.6376640443999	0.000142000120261408	0.000271966332026087	=
ENSG00000138495	COX17	22941	-0.350041534135397	4.42825157535093	10.4773585903976	0.00163179074058772	0.00271087057884319	=
ENSG00000040633	PHF23	4693	-0.350054817441096	4.92972649866012	19.435700909109	2.58676510004695e-05	5.50364039068568e-05	=
ENSG00000089022	MAPKAPK5	59994	-0.350121019085437	5.14468566681444	32.7722335452936	1.05435799650838e-07	3.02653086528864e-07	=
ENSG00000108639	SYNGR2	4946	-0.350465745364527	8.19885233989225	7.91903932295829	0.00587366414560166	0.00902584476164848	=
ENSG00000117543	DPH5	36465	-0.350620926431792	3.94345178701939	12.7589570820706	0.000543142357465285	0.000960948446399643	=
ENSG00000213906	LTB4R2	6319	-0.350635760231766	2.44373472227715	13.5374011315252	0.000376087820400704	0.00068014459486483	=
ENSG00000143158	MPC2	20397	-0.350732283175956	5.54436141512114	9.38776611110634	0.00279653738531882	0.00449677593515412	=
ENSG00000105254	TBCB	11658	-0.350775022003214	5.85004102448586	9.31200956273114	0.00290430014129871	0.00466095285834154	=
ENSG00000275778		325751	-0.350797561202489	2.29582688096697	13.8842815085441	0.000319647641001918	0.000584123038292164	=
ENSG00000042753	AP2S1	12710	-0.351207101642781	5.85681999973237	13.5985718085756	0.000365437939857102	0.000662131266211426	=
ENSG00000148019	CEP78	43628	-0.351346465910863	3.87711060081427	13.6657073178901	0.000354105471896105	0.00064287824252985	=
ENSG00000134308	YWHAQ	47030	-0.351360872194542	7.93702873202935	18.1244001154631	4.61994126895074e-05	9.46937339643026e-05	=
ENSG00000134265	NAPG	26859	-0.35138473010017	5.18498714200685	13.6411298766034	0.000358211662931344	0.000649718992910198	=
ENSG00000274211	SOCS7	53749	-0.351634200789702	4.95788913373659	8.68622982566053	0.00397651259763753	0.00625568028212514	=
ENSG00000205268	PDE7A	127988	-0.351804625016176	4.90461565608878	10.3934006009678	0.00170039267074866	0.0028188789802065	=
ENSG00000188612	SUMO2	17373	-0.351828367982213	7.05940291688448	18.132182088912	4.60395739083347e-05	9.43884967747182e-05	=
ENSG00000177879	AP3S1	72489	-0.352186658036405	5.35667768506399	16.352599869182	0.000102491997460074	0.000200043366909824	=
ENSG00000205138	SDHAF1	1124	-0.352318113648728	3.29336944771082	10.53984463129	0.00158259056708118	0.00263343679636829	=
ENSG00000256407		67387	-0.352385000173575	0.105412795448813	9.47489031949436	0.00267769687764361	0.0043161198319579	=
ENSG00000102967	DHODH	19076	-0.352434458299024	3.59903036676037	13.8958113615638	0.000317928570824561	0.000581165897757014	=
ENSG00000129493	HEATR5A	128762	-0.352722224726245	5.52192468165589	11.3163312880558	0.00108437528858138	0.00184507079660304	=
ENSG00000131470	PSMC3IP	5521	-0.353027372853447	4.22942123392712	16.0566149516917	0.000117265673943875	0.000227058599710568	=
ENSG00000127774	EMC6	856	-0.353472868924808	3.77608268781246	9.74161960118892	0.00234526827580103	0.00380797738733321	=
ENSG00000146083	RNF44	11313	-0.353520956813658	5.81479573523426	13.4824645743348	0.000385923974106719	0.000696912428277738	=
ENSG00000166889	PATL1	32321	-0.353628263095405	5.66344982904153	8.73302554918644	0.00388370384700305	0.0061174704638152	=
ENSG00000197183	NOL4L	142274	-0.353652826893139	5.0996709353609	9.43389634862965	0.00273295012156977	0.00439943898061637	=
ENSG00000168288	MMADHC	18141	-0.353685737834045	6.08880231469132	15.2520535148453	0.000169492931536172	0.00032145364575685	=
ENSG00000196576	PLXNB2	32667	-0.353728572727701	8.57126174110489	11.3783790501592	0.00105230105766931	0.00179296668828665	=
ENSG00000182749	PAQR7	14224	-0.35377325485809	4.37780235000199	10.3244580525232	0.00175894667457767	0.00290841899930885	=
ENSG00000198755	RPL10A	2384	-0.354176437022441	8.27350476602935	9.03402759459271	0.0033379301036138	0.00530857083629647	=
ENSG00000125814	NAPB	47000	-0.3541957381722	3.62265264787936	10.1131632767613	0.00195170377846765	0.00320446406703962	=
ENSG00000101574	METTL4	33984	-0.354241718879068	3.3889231762474	15.6030917385615	0.000144266587761764	0.000275946026712534	=
ENSG00000164051	CCDC51	8292	-0.354248248746157	3.96502468884733	14.225872291592	0.000272539914079595	0.00050223220790046	=
ENSG00000132801	ZSWIM3	21508	-0.354323808886084	2.43097303975094	12.5087829884026	0.000611731398898366	0.00107569407603274	=
ENSG00000185158	LRRC37B	46121	-0.354329355918665	3.13942775415267	11.8626896598015	0.000833211010343301	0.00143866824706135	=
ENSG00000105607	GCDH	23047	-0.354546575608496	4.10456694866182	22.5409853062089	6.75438967838287e-06	1.548967278811e-05	=
ENSG00000165675	ENOX2	280909	-0.354581926160526	3.80906335992143	17.6676171652049	5.66510005875139e-05	0.000114688424959898	=
ENSG00000238227	TMEM250	4294	-0.354619906679786	5.21128451859169	20.3384523795558	1.74317588250068e-05	3.78567615030201e-05	=
ENSG00000137074	APTX	138529	-0.354631439907561	4.51482509646932	16.8297827553844	8.2569622412519e-05	0.000163316119653362	=
ENSG00000239704	CDRT4	39713	-0.354842600541048	3.47631177320849	8.13080670423324	0.00527113592732179	0.00815504868433705	=
ENSG00000137942	FNBP1L	106543	-0.354972495932278	6.2971780926976	14.7939475389672	0.000209373814368337	0.000392057172816439	=
ENSG00000168569	TMEM223	20377	-0.355036516437046	5.02699881609949	15.4341937321364	0.000155884377532513	0.000296554247706824	=
ENSG00000100150	DEPDC5	154166	-0.355128278543592	3.62372754399341	22.303101667424	7.47531193486731e-06	1.70457225061885e-05	=
ENSG00000132478	UNK	40993	-0.355558789698116	4.99996142885994	20.2907963371137	1.77971605313757e-05	3.85872972694951e-05	=
ENSG00000114209	PDCD10	51641	-0.355576647771521	5.20008858215686	10.5554524357476	0.00157054177303711	0.00261565328138316	=
ENSG00000274049	INO80B-WBP1	5796	-0.355792134706375	5.88790964620713	17.8406508916924	5.2432968270979e-05	0.000106736558158125	=
ENSG00000107566	ERLIN1	35939	-0.35580305374222	5.68699056653524	12.4493523561015	0.000629296550517429	0.00110411082422324	=
ENSG00000155304	HSPA13	12369	-0.355874791993727	5.44953391323761	8.61593979077518	0.00412025438477439	0.00647120985268573	=
ENSG00000179304	FAM156B	17254	-0.355889625413808	4.28273752801753	8.55996233626867	0.0042385710844802	0.00664677147207058	=
ENSG00000100216	TOMM22	3464	-0.355913737090042	5.88506627219003	13.4583557269457	0.000390323618085494	0.000704415974225481	=
ENSG00000170846		13359	-0.355948656177349	4.04565823234325	13.3526195178955	0.000410236528026399	0.000738425750447517	=
ENSG00000064419	TNPO3	100993	-0.355957288312989	5.93507709100422	23.2564963213329	4.98561418117974e-06	1.16219205372824e-05	=
ENSG00000267680	ZNF224	15525	-0.356167264007553	4.27805739873198	10.7226059599061	0.00144728011410106	0.00242226775340689	=
ENSG00000109920	FNBP4	50949	-0.356289604769079	5.65690252724413	10.5855357337667	0.0015475844021022	0.00258015301137368	=
ENSG00000120805	ARL1	14656	-0.356673001514754	6.46339507967497	16.4443275345586	9.83119537958904e-05	0.000192667804259482	=
ENSG00000155096	AZIN1	67753	-0.356811068918524	7.27176682100716	12.5344745864707	0.000604294887831858	0.00106369927873396	=
